15masstree_25rps_1baseline_8channels_latency.out,15masstree_25rps_1blender_8channels_latency.out,15masstree_25rps_1bwaves_8channels_latency.out,15masstree_25rps_1cactuBSSN_8channels_latency.out,15masstree_25rps_1cam4_8channels_latency.out,15masstree_25rps_1deepsjeng_8channels_latency.out,15masstree_25rps_1exchange2_8channels_latency.out,15masstree_25rps_1fotonik3d_8channels_latency.out,15masstree_25rps_1gcc_8channels_latency.out,15masstree_25rps_1imagick_8channels_latency.out,15masstree_25rps_1lbm_8channels_latency.out,15masstree_25rps_1leela_8channels_latency.out,15masstree_25rps_1mcf_8channels_latency.out,15masstree_25rps_1nab_8channels_latency.out,15masstree_25rps_1namd_8channels_latency.out,15masstree_25rps_1omnetpp_8channels_latency.out,15masstree_25rps_1parest_8channels_latency.out,15masstree_25rps_1perlbench_8channels_latency.out,15masstree_25rps_1povray_8channels_latency.out,15masstree_25rps_1roms_8channels_latency.out,15masstree_25rps_1wrf_8channels_latency.out,15masstree_25rps_1x264_8channels_latency.out,15masstree_25rps_1xalancbmk_8channels_latency.out,15masstree_25rps_1xz_8channels_latency.out
40726684,26484930,40566910,61757164,39081661,59563316,40477648,40257079,30808790,31258467,60826621,36887979,27054690,41269441,31650193,39257946,40286858,0,40918791,40809878,40058185,31784720,40848592,40075615
40785942,26700378,40737772,61779588,39611523,59633176,40490649,40452917,31758687,31553670,60766408,37261105,27604069,41406139,31840193,39551699,40550472,0,41061689,41024440,40108638,32451720,40913431,40287318
40678875,28775791,40874601,61775224,39946505,60060209,40880060,40597654,32433521,31786442,60928020,37669929,29350152,41453262,32194473,39511874,40701294,0,41238361,41112457,40382423,33752567,40945935,40456230
40823464,29034148,40962050,61870581,39960677,60098830,40968571,40985142,32863108,32676011,60858123,38343830,29688421,41505278,33934726,39522827,41151683,0,41505848,41227062,40503404,34503144,40947634,40513759
40905831,30109757,41082290,61876477,40150566,60117320,41040516,41161839,33061297,33262303,60965768,38497491,30022697,41605949,34027119,39613827,41738784,0,41864340,41239056,40623827,34815523,40911536,40949915
40908303,31027380,41262614,61878651,40816241,59849208,41267951,41181346,33056176,33477918,60903195,38928284,30641084,41911956,34139574,40396864,41798103,0,42128582,41307780,41243288,35141353,40981198,41123580
40989600,31152607,41698740,62006814,40802645,60191596,41526782,41317134,33298021,33899349,61066312,39106322,31026158,42053364,34347131,41160723,41886644,0,42277583,41913515,41439096,37384113,41819218,41242225
41223403,31374957,41850976,62053570,41079839,60140437,41810397,41548687,33364655,34431448,60929200,39489007,31698331,42231654,34757961,41343878,42388286,0,42294202,42046553,41791790,39554608,42206140,41475637
41367051,31825405,41989277,62063231,41278816,60342493,41971964,41608888,33400228,34962934,61009073,39540094,32114717,42355663,34937745,41411695,42399963,0,42393378,42187777,42232537,40828248,42505196,41788535
41390906,32333948,42077308,62177730,41309126,60384760,42488027,41676866,33674832,34990048,61185992,39726405,33382322,42624225,35249505,41631685,42491926,0,42416857,42432538,42431716,42705824,42882005,41947227
41495006,33229328,42098250,62193896,42407938,60328669,42582299,41707687,33724626,35684347,61359753,40015174,33708856,42815325,35687384,41736797,42682169,0,42692658,42437813,42458637,42756873,42848578,42961058
41608286,33319847,42149291,62278020,42396595,60552288,43097127,42255268,33970089,35946125,61413207,40551241,34097897,44171329,38155787,42015950,42928685,0,43196689,42938018,44021665,43608808,43251251,44512747
41639737,34765743,42675502,62365459,42933780,60452456,44017404,43927864,34076065,37978795,61506382,40946585,34347150,44468399,38896038,42568138,43050637,0,43445694,43445151,45061396,44417586,43961223,45367067
68080875,46545626,66374823,93102052,65924226,93410629,67081250,63176799,53132513,53251791,94954022,62679665,45713153,66960949,53006562,66427955,67698384,0,67479354,66157916,62946483,54547250,67279250,64259897
68182822,48116367,68031266,96123439,66375268,93452198,67647016,66471599,54516766,54135109,95037892,62961568,48218933,69214003,54965572,66765415,68043133,0,68723252,68724643,66731964,55477621,68083517,65276855
68330956,48771190,68389908,96326880,66910044,93507844,68181534,68268778,55127835,55635966,95097808,63558976,49989321,69857776,55813377,66823491,68699934,0,69270453,68824673,68529597,56136221,68539111,66880763
68268902,48933446,68823349,96367709,67961821,93591840,68524998,68613030,56762305,56545893,95187483,64119705,50481836,69883230,56607112,67237537,68790047,0,69351461,69233542,68537660,57626127,68707517,67553722
68459649,51558349,69033290,96424935,67993029,93839220,69327166,69020742,57444253,56559611,95074969,65042151,52221248,70267099,57318021,67287484,69176270,0,69548097,69299282,68631934,59119648,68905229,67679582
68699682,52802843,69094053,96467059,68119474,94155647,69381496,69250755,57919842,57905713,95185053,65374084,53048856,70282076,58551629,67797844,69631158,0,69606707,69456610,68750814,60259506,69279824,67680203
68897693,54231949,69756440,96464623,68236953,94217037,69395600,69499028,58532638,59068457,95193957,66112953,54065995,70344270,59813614,67813692,70297300,0,70163902,69757672,69218651,60409484,69312485,68634235
69077313,55014064,69947509,96489419,68313321,94216015,69726478,69553825,58751317,59131861,95304205,66518285,55216434,70615008,60232507,68349387,70414702,0,70371050,70103577,69530677,61265300,69632938,68661017
69717690,55408937,69956641,96570310,68705622,94327105,69766819,69747338,58769964,59398344,95237300,66541288,55848340,70654349,60221455,69313737,70521797,0,70419895,70207847,69760907,64476098,70705928,68730203
69731674,55866053,69982849,96714311,68734699,94266602,70176180,69806553,58837624,61032978,95423480,66713874,56363647,70666359,60706726,69684230,70630097,0,70543930,70326624,70140249,67512209,70941534,68803185
69915997,56110765,70082591,96820021,69292215,94476524,71092704,69869104,59002151,61115278,95351481,67043247,57293698,70867359,60988052,70259799,71032988,0,70720798,70864938,70258336,69541952,71289458,69428582
69934900,57038205,70558784,96757360,69318896,94524476,71134524,70140284,59149265,61112556,95610629,66971064,58907800,71525671,61756795,70359488,71078229,0,71201360,71026339,71165897,71945215,71254597,69814257
69999044,58544656,70833402,96892988,70923451,94516640,71265575,70235720,59742934,61521412,95785199,67918093,59251398,71633119,61859199,70465893,71877964,0,71509204,71227303,71310958,72201617,72073818,71237387
70274139,58706595,71181754,96924486,71078853,94804232,72261680,70726245,59819492,62053548,95922893,68374657,59859353,73389767,65412172,70555259,72036105,0,71861452,71744269,72756698,72836676,72262642,73071487
70314181,60327376,71433344,97076035,71263714,94630425,72421692,72907043,59981580,65015311,95990665,69161999,59884421,73761498,66333225,70820963,72154827,0,72313997,72270532,74174776,74086712,73326952,74272972
93747030,65852176,92373236,124513642,91317394,124855872,92750879,88486030,0,74648464,126795762,87142318,65345808,93264421,74570006,91981601,92706974,0,93443596,92326369,87280303,76204382,92873203,88617360
93868159,68396683,93842562,128207589,91959061,124950044,93438215,92648799,0,76747374,126844722,87905578,68182254,94497837,76560311,91947294,93290167,0,94555256,94582114,91482964,77521600,94159176,89368488
94221251,68722389,94019293,128439155,93152981,124951687,93680888,94226761,0,77947575,126962431,88710839,70666284,96270237,78194214,92558305,94106181,0,95378509,94560643,94427506,78426697,94373123,91654572
94339340,68940475,94264586,128521694,93187264,125106198,94869884,94555719,0,79098115,126962548,89055226,70940994,96405056,79441841,92691087,95274284,0,95385246,94876760,94596942,80049105,94436190,92200793
94463819,72204719,94856971,128610521,93965301,125381713,95203470,95163478,0,79393882,126907160,90622752,72786366,96511949,80236483,92918282,95386124,0,95889835,95203482,94836985,82685767,94827375,92306264
94603644,74494513,95035489,128604685,94273352,125847910,95258674,95275797,0,81436751,126996454,90979865,74562959,96686296,80915607,93064516,95635733,0,96064947,95828653,94856490,84187579,94969995,92641871
94950254,76056865,95404560,128670159,94289944,125833805,95813892,95549851,0,82528762,127098501,91201041,75608856,96671890,84007555,93348142,95746076,0,96438003,95958828,95556480,84334963,95766557,93723475
95173403,77470868,95860019,128744976,94482689,125854953,96198387,95761453,0,82827884,127164962,91857881,77492598,97142403,84062802,94794134,96900935,0,96615302,96513042,95551269,84828550,95789998,93897724
95339335,77665991,95955594,128793159,94509676,125882715,96296813,95943612,0,83224247,127060500,91903936,78110972,97159391,84327246,94799458,97175742,0,96988799,96742136,95642942,88865715,96964069,93937291
95824222,77979101,96188792,128904421,94531323,125976035,96433741,96016474,0,84583029,127361251,92197392,79067913,97431313,84333250,96388988,97260017,0,97001147,97340342,95989456,92949816,97188605,94125621
95944614,78747757,96404673,129058297,94688485,126235564,97395068,96125869,0,84692566,127245095,92351242,80237784,97538042,85055814,96537896,97317385,0,97065017,97338158,96638235,95738157,97443002,94777407
96225468,79049899,97052333,129088461,95347646,126248352,97669958,96214295,0,85417660,127573607,92489778,82336725,97876019,85996548,96740953,97958506,0,97855130,97605792,97299642,98476485,97731073,95561878
96243412,81733073,97234576,129032360,96971970,126204681,98159606,96955520,0,85418262,127814985,93209604,82456197,98234803,86504886,96954986,98927951,0,98005673,97866823,98095423,99057478,98069017,96899148
96443401,81785753,98148298,129299003,97046538,126542754,98892391,97239744,0,85839177,127942764,93425072,83129428,100065466,90723716,97036559,98953841,0,98377278,98174388,98947487,99661514,98971336,99361162
96457349,83832637,98321163,129311041,97461893,126502671,99163968,100028905,0,89707838,128064376,94950480,83631569,101026848,91233783,97166929,99165642,0,98895356,99286824,100545900,54243509,100352644,100895998
75383547,41574580,74252921,112566949,72966188,112671620,74704434,69861002,0,52595969,114919029,67653667,40881983,75392151,52347893,72883333,74081977,0,76063141,74449224,68073476,101406112,74608004,68708545
75573652,44743855,75304747,116614103,73721683,112776525,74937295,74185431,0,54309186,114971951,68861038,44475159,76340005,54059927,73428822,74207243,0,76189370,75324805,72525283,55804379,75923069,69148819
75566657,44790335,75349024,116883107,74632151,112755887,75661882,75850128,0,56677459,115116188,69328603,47091001,77771376,56629498,73727234,75858163,0,77651899,76588870,76227939,56575421,76117175,72568787
76087353,45270565,75823420,117026628,75043990,112957402,76575650,76710719,0,57187916,115102673,70460459,47727089,78442264,57928507,74471175,77218059,0,78000047,76642442,76513767,59166042,76188834,72768880
76183204,49483122,76055407,117058140,75337048,113258004,76782522,76781357,0,57938839,115055806,71907234,49644751,78581123,59035754,74809800,77367213,0,78401751,76774003,76494482,62519800,76641831,72865009
76216396,51779963,76717585,117091925,76011687,113809721,77603716,77608595,0,61159554,115133348,71923310,52124629,78934175,59316715,74984821,77427647,0,78419542,77475719,76551841,63683012,77411561,73910743
76953883,54161346,77252535,117173827,76281869,113833906,77879475,77691743,0,62401162,115216547,72107974,53188395,78988144,63508424,75088471,78220259,0,78836192,78139680,76777325,64373133,77745516,74882110
76949617,54781065,77640151,117232652,76314012,113868529,78460650,77736450,0,62571685,115296573,72763226,55855650,79343765,63552715,76354554,79245090,0,78820244,78774119,77502494,64570763,78449032,74947963
77133996,56088949,78150248,117248105,76488480,113922084,79047930,77946944,0,62981324,115404980,73191367,56185861,79489354,63525987,77133067,79344228,0,79278222,79015168,78262584,69419925,79018116,75366324
77775244,56998819,78453663,117430758,76527622,113860672,79152342,78099264,0,64013676,115617524,73460476,58004785,80126776,64611621,78053108,79939906,0,79284761,79432108,78550782,74387740,79395122,75376349
77783973,57156760,78504044,117614396,77122137,114240193,79813126,78180813,0,64254955,115470598,74147045,58920444,80162580,64798068,78691640,80026252,0,79620479,80200558,79094449,78464967,79725819,76343972
78221823,57321766,79299770,117562714,77762737,114267106,80136616,78387260,0,65114819,115917296,74141518,61796826,80263604,66114784,79151603,80666578,0,80442240,80236102,79107332,81213798,79798582,77420245
78279840,60835735,79736786,117636140,78955279,114207820,80317549,79460533,0,65275011,116108319,74266463,62051044,80344855,67302443,79187196,81720052,0,80483015,80479476,80692970,81959659,80297346,78431775
78477761,60864559,80689000,117832398,79581747,114602011,81735930,79801181,0,65546219,116249996,74786339,62891946,82722522,71763643,79583475,81779084,0,80654148,81663137,81208451,82824612,81743977,81752691
78752928,63151998,81118001,117906286,79773698,114560804,82219573,82996521,0,70559890,116421074,76643616,62893767,83973312,72323299,79723076,81777117,0,81389422,82341453,82982940,84811855,83124287,83705585
14475624,12185361,14567382,40394480,14746823,40381590,14436586,14483610,0,12370018,42954316,14108218,11983022,14458631,12643426,14086756,14432807,0,14867881,14695903,13839345,12345302,14474663,15709368
14476587,12469660,14713611,44883557,14859573,40470243,14642693,14616706,0,12494406,43021085,14239975,12400302,14883052,13010381,14629853,14478359,0,14959539,14741788,14802739,12662612,14715201,15780574
14555156,12500812,14745027,45267366,14883895,40487019,14681994,14738967,0,12690414,43126810,14375403,12527706,14968069,13100954,14669055,14580908,0,15069623,14916102,14981722,12828932,14812981,16392825
14673862,12521697,14770023,45426526,14991775,40711037,14682048,14760156,0,12968335,43173550,14385135,12366267,15194066,13280193,14862205,14859534,0,15075947,14906499,15106606,13169374,14824047,16561172
14768277,12735377,14889889,45454145,15030012,41050815,14750962,14793559,0,13331159,43126991,14349630,12655470,15243671,13380284,14849707,14876471,0,15116131,15013820,15046419,13225908,14889047,16680688
14916570,12866743,15038657,45498281,15054426,41667386,14928988,14790160,0,13443591,43183519,14343013,12741528,15271989,13684238,14932033,15019752,0,15200143,15071373,15108471,13454946,14971428,16820957
14934022,13092698,15089551,45542434,15063150,41740811,15054977,14890518,0,13509384,43261075,14506032,12710346,15298741,13852318,14977128,15033598,0,15200170,15061290,15091282,13709637,15087320,16885158
14951524,13389162,15134877,45604765,15092498,41739438,15094604,14904552,0,13532490,43373906,14506789,12959977,15319080,13859571,15115258,15166499,0,15302341,15129799,15092640,14267550,15156415,16963248
15052511,13462985,15133201,45680194,15121936,41766697,15134525,14955021,0,13581710,43540378,14759811,12984974,15345402,13892215,15107491,15170910,0,15327276,15108413,15114686,14318613,15247668,17112743
15253708,13467517,15166356,45883323,15117796,41706164,15176502,14959159,0,13734501,43746953,14681755,13251835,15497024,14075873,15135170,15191621,0,15340945,15248004,15195699,14511071,15262040,17231502
15307629,13583699,15333695,46047300,15428397,42123719,15182955,15124563,0,14043590,43570197,14783217,13427960,15505963,14157091,15156360,15276605,0,15415974,15379741,15247135,14868020,15446027,17283210
15331007,13599204,15366191,46098647,15457000,42169511,15244375,15191837,0,13994315,44138859,14925069,13479252,15499547,14299791,15268858,15279042,0,15495946,15394371,15254952,15007049,15552955,17300820
15347724,13831172,15352605,46042995,15489186,42173258,15251805,15344973,0,14095231,44315190,14961528,13385702,15508487,14395219,15337622,15474088,0,15562916,15450275,15340657,15164058,15581739,17363301
15652119,13956554,15401143,46300705,16787493,42551111,15339808,15365291,0,14234710,44441923,15228182,13525050,15520389,14743710,15370053,15529253,0,15727165,15527574,15351568,15316345,15615973,18179954
15652941,14081899,15710841,46445861,16821164,42482999,15789279,15661596,0,14512629,44665732,15443043,14204206,15591994,14805364,15468250,15764097,0,15913264,15584543,15712814,15370383,15785855,18364828
14326063,12006931,14092738,44493196,14290118,44678127,14032848,14426912,0,12032543,47560214,13506748,11807634,14266330,12589818,13701750,13801466,0,14305140,14080218,14007413,12403949,14431419,15398265
14364920,12303677,14252411,49684146,14325780,44726592,14232693,14452716,0,12203223,47594564,13543840,12067950,14365747,12909823,14122259,14281697,0,14325945,14158531,14233630,12606451,14579639,15653391
14452083,12406787,14307929,50145847,14376292,44766390,14265752,14500202,0,12721614,47705101,13514224,12158983,14380842,12928088,14094060,14379906,0,14502687,14155772,14307293,12679283,14650599,16029942
14499067,12416099,14374481,50353197,14592605,44987192,14552079,14547851,0,12724413,47763681,13809672,12021107,14545047,12989290,14366987,14415370,0,14517611,14600310,14321965,12745485,14635833,16334488
14560121,12407554,14596584,50443108,14624397,45396062,14631801,14566525,0,12779517,47759360,13866721,12190057,14568672,13382019,14476682,14431973,0,14693060,14612879,14505022,13186167,14678895,16475186
14622681,12512869,14687235,50461077,14629471,46059473,14626900,14656924,0,12906770,47790824,14006181,12364416,14599685,13429285,14542751,14625312,0,14627790,14693869,14567907,13296418,14771635,16639900
14611094,13087333,14705791,50461636,14686477,46147713,14609176,14713357,0,12971964,47854886,14026799,12358901,14624958,13540392,14582541,14662184,0,14681268,14718408,14571021,13269514,14772088,16790290
14592953,13039946,14754725,50551993,14798259,46190395,14670416,14749445,0,13484419,47967372,14205542,12996351,14640960,13604893,14608058,14722081,0,14793582,14760503,14678595,13721857,14770617,16848764
14693209,13181227,14734877,50596033,14812059,46103143,14655620,14789563,0,13456655,48248680,14241443,12883523,14638770,13690893,14740960,14734862,0,14776830,14728785,14745737,14101957,14830787,16903099
14677656,13233676,14888934,50908516,14852121,46211901,14708993,14830606,0,13579525,48234852,14271523,12994815,14836334,13891569,14702633,14731881,0,14825759,14863797,14855632,14408886,14922025,16966488
14673997,13240865,14933434,51006626,14866315,46574300,14693819,14830928,0,13625026,48448578,14092095,13188965,14845774,14008153,14810392,14828374,0,15054140,14914360,15050171,14479950,15007275,17136212
14743160,13445414,14968484,51038187,14889206,46688961,14945990,15009650,0,13692334,48927930,14345973,13311102,14858233,13995663,14832843,15048939,0,15152626,14917618,15052146,14758113,15073915,17244411
14887819,13642869,15021977,51099160,15501078,46662574,14971016,15054880,0,13775831,49057275,14563927,13294092,15056581,14065388,14870100,15047046,0,15234012,14911495,15046979,15139676,15076528,17296776
14990782,13796490,15057308,51289564,16419399,47076096,15093380,15055651,0,13926578,49188149,14491120,13526261,15321416,14322261,15179809,15023882,0,15234554,15026881,15227662,15208700,15207158,18030720
15109810,13827634,15216500,51480048,16539361,46941447,15372298,15203603,0,14033984,49424772,14767291,13853063,15318135,14616104,15194670,15132017,0,15429160,15250360,15250487,15289332,15223966,18178303
14492318,11949814,14479619,36299607,14485671,36617028,14542369,14694743,0,12417600,39837457,14303747,12008622,14573919,12987790,14401270,14499325,0,14619714,15008860,14052678,12710970,14874717,15751078
14644958,12429755,14856115,42234529,14670950,36659885,14736743,14882663,0,12435380,39916508,14504649,12602317,14886876,13250101,14589474,14824731,0,14635608,15159596,14342271,12792431,15006706,16149626
14810585,12549653,14979055,42722785,14809629,36714234,14791315,15004199,0,12828081,39817452,14470873,12560444,15030092,13376887,14658200,14967403,0,14980836,15162768,14502611,12957049,15018181,16563221
14829652,12680820,15072415,43000987,15032784,36925299,15040493,15044267,0,13246828,40006526,14581892,12641755,15036761,13677236,14741938,15042222,0,15090169,15214686,14792802,13104065,15059864,16585730
14866660,12989338,15079186,43033659,15132593,37396230,15085390,15071406,0,13221051,40030207,14579218,12691996,15114242,13765874,15020019,15051459,0,15101142,15297918,14807460,13272864,15112720,16642581
14920860,13021033,15245922,43038007,15191919,38123193,15169654,15131926,0,13250690,40034871,14605699,13025164,15266579,13764836,15071082,15104193,0,15155927,15298597,14864978,13485599,15103769,16819888
15003857,13479134,15226329,43091900,15207471,38184394,15204497,15168073,0,13383995,40109949,14545968,13003564,15326772,13901811,15054558,15056640,0,15199917,15321973,15144229,13858708,15321773,16895821
15062652,13507538,15219688,43187043,15246197,38263300,15201869,15201880,0,13487011,40222737,14780529,13062743,15393702,14027613,15144168,15285281,0,15292686,15416974,15210989,13919536,15313567,17030827
15187803,13536930,15275237,43194936,15286807,38279981,15197109,15242993,0,13471269,40598172,14740779,13368059,15426414,14039490,15167452,15335819,0,15366491,15424334,15254656,14513956,15396829,17150571
15306369,13700742,15357533,43610939,15431993,38192236,15287585,15256309,0,13809184,40521812,14835503,13486206,15434020,14174475,15213129,15421816,0,15355998,15441566,15276243,14837289,15358914,17179453
15454764,13782311,15397594,43630611,15590342,38654275,15312092,15322357,0,13903531,40882248,14956367,13612960,15460439,14205428,15284355,15532817,0,15369873,15461449,15357110,14876471,15532586,17257563
15477267,13930945,15408463,43685579,15690222,38821059,15539116,15398017,0,14265533,41308450,14730758,13633527,15469971,14402919,15318165,15587514,0,15569396,15508115,15659190,15106676,15594391,17314659
15501725,14052256,15507906,43806713,15730567,38787016,15676747,15514391,0,14282482,41455681,15193365,13554970,15556458,14542680,15337768,15656777,0,15655490,15512812,15840222,15130284,15593781,17426125
15556384,14083122,15529452,43935869,16731169,39061410,15822115,15503490,0,14241166,41568365,15170074,13685625,15649673,14867962,15391479,15626697,0,15656653,15522120,15868516,15453998,15587860,18220466
15553854,14300628,15631722,44175769,16948623,39286793,15789179,15664318,0,14464492,41854582,15206620,14113640,15668018,14972564,15463507,15876096,0,15990789,15796534,15928396,15480133,15626983,18353217
14543805,11738639,13942597,22265491,14469028,22469969,14228244,14649897,0,12428854,26071329,13778542,11673685,14641743,12708740,14739736,14205903,0,14083164,14181302,14112988,12407681,14379196,15682968
14654809,11931534,14508957,28678325,14582614,22594694,14380645,14699070,0,12702416,26065855,13761416,12143180,14757052,12753808,14789892,14707434,0,14761012,14395753,14339827,12502331,14486434,16046786
14785037,12294553,14611334,29240968,14537554,22650113,14580917,14753643,0,12796789,26194675,13918840,12197509,14771498,12881268,14783277,14794203,0,14865082,14756760,14348183,12635834,14684343,16192964
